target.x;target.y;delta.x;delta.y
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;4;0;on
518;512;4;1;on
518;512;5;0;on
518;512;6;0;on
518;512;5;1;on
518;512;4;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;4;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;4;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;4;0;on
518;512;4;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;1;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;0;on
518;512;5;1;on
518;512;6;2;on
518;512;6;1;on
518;512;7;3;on
518;512;6;1;on
518;512;5;1;on
518;512;5;2;on
518;512;4;0;on
518;512;5;0;on
518;512;6;0;on
518;512;7;1;on
518;512;8;0;on
518;512;8;0;on
518;512;8;0;on
518;512;7;0;on
518;512;7;0;on
518;512;7;0;on
518;512;6;-1;on
518;512;5;-1;on
518;512;5;0;on
518;512;5;-1;on
518;512;5;0;on
518;512;5;0;on
518;512;6;0;on
518;512;6;-1;on
518;512;5;0;on
518;512;5;0;on
518;512;5;-1;on
518;512;5;1;on
518;512;3;1;on
518;512;2;0;on
518;512;5;1;on
518;512;6;0;on
518;512;4;1;on
518;512;5;2;on
518;512;4;0;on
518;512;2;-2;on
518;512;4;-3;on
518;512;11;0;on
518;512;19;0;on
518;512;20;-2;on
518;512;18;0;on
518;512;15;-1;on
518;512;14;-4;on
